Accuracy,Precision,Recall
0.9036144578313253,0.18518518518518517,0.7142857142857143
0.8594377510040161,0.16666666666666666,1.0
0.8755020080321285,0.16666666666666666,0.8571428571428571
0.8955823293172691,0.1935483870967742,0.8571428571428571
0.8714859437751004,0.14285714285714285,0.7142857142857143
0.8273092369477911,0.10869565217391304,0.7142857142857143
0.8674698795180723,0.15789473684210525,0.8571428571428571
0.8152610441767069,0.11764705882352941,0.8571428571428571
0.891566265060241,0.1875,0.8571428571428571
0.8554216867469879,0.16279069767441862,1.0
0.891566265060241,0.1875,0.8571428571428571
0.8594377510040161,0.1111111111111111,0.5714285714285714
0.8714859437751004,0.16216216216216217,0.8571428571428571
0.8835341365461847,0.15625,0.7142857142857143
0.8554216867469879,0.1282051282051282,0.7142857142857143
0.8755020080321285,0.16666666666666666,0.8571428571428571
0.8514056224899599,0.10526315789473684,0.5714285714285714
0.8232931726907631,0.12244897959183673,0.8571428571428571
0.8755020080321285,0.14705882352941177,0.7142857142857143
0.8313253012048193,0.14285714285714285,1.0
0.8433734939759037,0.13636363636363635,0.8571428571428571
0.8433734939759037,0.15217391304347827,1.0
0.8714859437751004,0.12121212121212122,0.5714285714285714
0.8554216867469879,0.10810810810810811,0.5714285714285714
0.8554216867469879,0.14634146341463414,0.8571428571428571
0.8594377510040161,0.16666666666666666,1.0
0.8875502008032129,0.18181818181818182,0.8571428571428571
0.8192771084337349,0.12,0.8571428571428571
0.8594377510040161,0.13157894736842105,0.7142857142857143
0.8594377510040161,0.15,0.8571428571428571
0.8273092369477911,0.14,1.0
0.8554216867469879,0.16279069767441862,1.0
0.8755020080321285,0.16666666666666666,0.8571428571428571
0.8875502008032129,0.18181818181818182,0.8571428571428571
0.8473895582329317,0.12195121951219512,0.7142857142857143
0.8393574297188755,0.11627906976744186,0.7142857142857143
0.8634538152610441,0.17073170731707318,1.0
0.8634538152610441,0.13513513513513514,0.7142857142857143
0.8393574297188755,0.13333333333333333,0.8571428571428571
0.8594377510040161,0.13157894736842105,0.7142857142857143
0.8594377510040161,0.13157894736842105,0.7142857142857143
0.8594377510040161,0.15,0.8571428571428571
0.8232931726907631,0.12244897959183673,0.8571428571428571
0.891566265060241,0.1875,0.8571428571428571
0.8393574297188755,0.13333333333333333,0.8571428571428571
0.8755020080321285,0.16666666666666666,0.8571428571428571
0.8393574297188755,0.11627906976744186,0.7142857142857143
0.8594377510040161,0.16666666666666666,1.0
0.8594377510040161,0.16666666666666666,1.0
0.8313253012048193,0.1276595744680851,0.8571428571428571
0.8634538152610441,0.17073170731707318,1.0
0.8473895582329317,0.15555555555555556,1.0
0.8232931726907631,0.12244897959183673,0.8571428571428571
0.8875502008032129,0.16129032258064516,0.7142857142857143
0.8554216867469879,0.14634146341463414,0.8571428571428571
0.8674698795180723,0.1388888888888889,0.7142857142857143
0.8554216867469879,0.10810810810810811,0.5714285714285714
0.8594377510040161,0.16666666666666666,1.0
0.8594377510040161,0.13157894736842105,0.7142857142857143
0.8353413654618473,0.11363636363636363,0.7142857142857143
0.8955823293172691,0.14814814814814814,0.5714285714285714
0.8714859437751004,0.16216216216216217,0.8571428571428571
0.8674698795180723,0.175,1.0
0.8634538152610441,0.15384615384615385,0.8571428571428571
0.8433734939759037,0.13636363636363635,0.8571428571428571
0.8554216867469879,0.14634146341463414,0.8571428571428571
0.8353413654618473,0.13043478260869565,0.8571428571428571
0.8232931726907631,0.13725490196078433,1.0
0.8273092369477911,0.14,1.0
0.8594377510040161,0.15,0.8571428571428571
0.8353413654618473,0.11363636363636363,0.7142857142857143
0.8634538152610441,0.11428571428571428,0.5714285714285714
0.8835341365461847,0.19444444444444445,1.0
0.8674698795180723,0.15789473684210525,0.8571428571428571
0.8554216867469879,0.14634146341463414,0.8571428571428571
0.8634538152610441,0.17073170731707318,1.0
0.8393574297188755,0.14893617021276595,1.0
0.8433734939759037,0.11904761904761904,0.7142857142857143
0.8232931726907631,0.13725490196078433,1.0
0.8634538152610441,0.11428571428571428,0.5714285714285714
0.8955823293172691,0.21212121212121213,1.0
0.8393574297188755,0.13333333333333333,0.8571428571428571
0.8674698795180723,0.15789473684210525,0.8571428571428571
0.8875502008032129,0.13793103448275862,0.5714285714285714
0.8634538152610441,0.13513513513513514,0.7142857142857143
0.8755020080321285,0.125,0.5714285714285714
0.8795180722891566,0.15151515151515152,0.7142857142857143
0.8634538152610441,0.15384615384615385,0.8571428571428571
0.8152610441767069,0.1320754716981132,1.0
0.8353413654618473,0.11363636363636363,0.7142857142857143
0.8232931726907631,0.12244897959183673,0.8571428571428571
0.8674698795180723,0.175,1.0
0.8674698795180723,0.15789473684210525,0.8571428571428571
0.8514056224899599,0.14285714285714285,0.8571428571428571
0.8152610441767069,0.1320754716981132,1.0
0.8634538152610441,0.15384615384615385,0.8571428571428571
0.8594377510040161,0.1111111111111111,0.5714285714285714
0.8514056224899599,0.1590909090909091,1.0
0.8473895582329317,0.13953488372093023,0.8571428571428571
0.8594377510040161,0.1111111111111111,0.5714285714285714
0.8634538152610441,0.17073170731707318,1.0
0.8433734939759037,0.15217391304347827,1.0
0.891566265060241,0.11538461538461539,0.42857142857142855
0.8634538152610441,0.17073170731707318,1.0
0.8433734939759037,0.11904761904761904,0.7142857142857143
0.8393574297188755,0.14893617021276595,1.0
0.8594377510040161,0.15,0.8571428571428571
0.8674698795180723,0.06666666666666667,0.2857142857142857
0.8594377510040161,0.13157894736842105,0.7142857142857143
0.8393574297188755,0.13333333333333333,0.8571428571428571
0.8433734939759037,0.11904761904761904,0.7142857142857143
0.8473895582329317,0.12195121951219512,0.7142857142857143
0.8313253012048193,0.1111111111111111,0.7142857142857143
0.8473895582329317,0.13953488372093023,0.8571428571428571
0.8473895582329317,0.12195121951219512,0.7142857142857143
0.8835341365461847,0.10714285714285714,0.42857142857142855
0.8755020080321285,0.16666666666666666,0.8571428571428571
0.8795180722891566,0.15151515151515152,0.7142857142857143
0.7791164658634538,0.1,0.8571428571428571
0.8473895582329317,0.10256410256410256,0.5714285714285714
0.8433734939759037,0.13636363636363635,0.8571428571428571
0.8594377510040161,0.15,0.8571428571428571
0.8514056224899599,0.125,0.7142857142857143
0.8835341365461847,0.15625,0.7142857142857143
0.8634538152610441,0.15384615384615385,0.8571428571428571
0.8554216867469879,0.14634146341463414,0.8571428571428571
0.8514056224899599,0.14285714285714285,0.8571428571428571
0.8795180722891566,0.10344827586206896,0.42857142857142855
0.8353413654618473,0.14583333333333334,1.0
0.8192771084337349,0.08695652173913043,0.5714285714285714
0.8353413654618473,0.09523809523809523,0.5714285714285714
0.8594377510040161,0.15,0.8571428571428571
0.8714859437751004,0.16216216216216217,0.8571428571428571
0.8755020080321285,0.14705882352941177,0.7142857142857143
0.8433734939759037,0.11904761904761904,0.7142857142857143
0.8674698795180723,0.1388888888888889,0.7142857142857143
0.8634538152610441,0.15384615384615385,0.8571428571428571
0.8393574297188755,0.14893617021276595,1.0
0.8353413654618473,0.11363636363636363,0.7142857142857143
0.8514056224899599,0.1590909090909091,1.0
0.8393574297188755,0.11627906976744186,0.7142857142857143
0.8473895582329317,0.15555555555555556,1.0
0.7951807228915663,0.1206896551724138,1.0
0.8755020080321285,0.16666666666666666,0.8571428571428571
0.8674698795180723,0.1388888888888889,0.7142857142857143
0.9076305220883534,0.13636363636363635,0.42857142857142855
0.8473895582329317,0.13953488372093023,0.8571428571428571
0.8634538152610441,0.17073170731707318,1.0
0.8433734939759037,0.13636363636363635,0.8571428571428571
0.8674698795180723,0.175,1.0
0.891566265060241,0.14285714285714285,0.5714285714285714
0.8232931726907631,0.12244897959183673,0.8571428571428571
0.8192771084337349,0.12,0.8571428571428571
0.8554216867469879,0.10810810810810811,0.5714285714285714
0.8755020080321285,0.14705882352941177,0.7142857142857143
0.8353413654618473,0.13043478260869565,0.8571428571428571
0.7911646586345381,0.10526315789473684,0.8571428571428571
0.8795180722891566,0.17142857142857143,0.8571428571428571
0.8433734939759037,0.13636363636363635,0.8571428571428571
0.8795180722891566,0.17142857142857143,0.8571428571428571
0.8594377510040161,0.15,0.8571428571428571
0.8433734939759037,0.13636363636363635,0.8571428571428571
0.8273092369477911,0.125,0.8571428571428571
0.8755020080321285,0.14705882352941177,0.7142857142857143
0.8393574297188755,0.14893617021276595,1.0
0.8594377510040161,0.13157894736842105,0.7142857142857143
0.8393574297188755,0.14893617021276595,1.0
0.8554216867469879,0.1282051282051282,0.7142857142857143
0.8393574297188755,0.13333333333333333,0.8571428571428571
0.8433734939759037,0.15217391304347827,1.0
0.8072289156626506,0.12727272727272726,1.0
0.8313253012048193,0.14285714285714285,1.0
0.8634538152610441,0.17073170731707318,1.0
0.8152610441767069,0.0851063829787234,0.5714285714285714
0.8152610441767069,0.11764705882352941,0.8571428571428571
0.8634538152610441,0.15384615384615385,0.8571428571428571
0.8232931726907631,0.13725490196078433,1.0
0.8554216867469879,0.14634146341463414,0.8571428571428571
0.9156626506024096,0.23076923076923078,0.8571428571428571
0.8554216867469879,0.16279069767441862,1.0
0.8514056224899599,0.14285714285714285,0.8571428571428571
0.8514056224899599,0.14285714285714285,0.8571428571428571
0.8594377510040161,0.16666666666666666,1.0
0.9036144578313253,0.13043478260869565,0.42857142857142855
0.8594377510040161,0.1111111111111111,0.5714285714285714
0.8755020080321285,0.14705882352941177,0.7142857142857143
0.8514056224899599,0.1590909090909091,1.0
0.8273092369477911,0.14,1.0
0.8835341365461847,0.19444444444444445,1.0
0.8273092369477911,0.14,1.0
0.8594377510040161,0.16666666666666666,1.0
0.8634538152610441,0.15384615384615385,0.8571428571428571
0.8594377510040161,0.16666666666666666,1.0
0.8714859437751004,0.14285714285714285,0.7142857142857143
0.8995983935742972,0.21875,1.0
0.8473895582329317,0.10256410256410256,0.5714285714285714
0.8634538152610441,0.15384615384615385,0.8571428571428571
0.8795180722891566,0.12903225806451613,0.5714285714285714
0.8473895582329317,0.13953488372093023,0.8571428571428571
0.8755020080321285,0.18421052631578946,1.0
0.8594377510040161,0.15,0.8571428571428571
0.8714859437751004,0.14285714285714285,0.7142857142857143
0.8192771084337349,0.10416666666666667,0.7142857142857143
0.8594377510040161,0.1111111111111111,0.5714285714285714
0.8674698795180723,0.175,1.0
0.8433734939759037,0.11904761904761904,0.7142857142857143
0.8514056224899599,0.10526315789473684,0.5714285714285714
0.8152610441767069,0.11764705882352941,0.8571428571428571
0.8353413654618473,0.13043478260869565,0.8571428571428571
0.8554216867469879,0.16279069767441862,1.0
0.8594377510040161,0.16666666666666666,1.0
0.8433734939759037,0.11904761904761904,0.7142857142857143
0.8835341365461847,0.10714285714285714,0.42857142857142855
0.8393574297188755,0.13333333333333333,0.8571428571428571
0.8112449799196787,0.12962962962962962,1.0
0.8192771084337349,0.1346153846153846,1.0
0.8514056224899599,0.14285714285714285,0.8571428571428571
0.8714859437751004,0.14285714285714285,0.7142857142857143
0.8032128514056225,0.08,0.5714285714285714
0.8554216867469879,0.14634146341463414,0.8571428571428571
0.8192771084337349,0.12,0.8571428571428571
0.8473895582329317,0.10256410256410256,0.5714285714285714
0.8473895582329317,0.15555555555555556,1.0
0.9036144578313253,0.18518518518518517,0.7142857142857143
0.8634538152610441,0.15384615384615385,0.8571428571428571
0.8152610441767069,0.11764705882352941,0.8571428571428571
0.8955823293172691,0.12,0.42857142857142855
0.8714859437751004,0.16216216216216217,0.8571428571428571
0.8714859437751004,0.12121212121212122,0.5714285714285714
0.8353413654618473,0.13043478260869565,0.8571428571428571
0.8473895582329317,0.13953488372093023,0.8571428571428571
0.8393574297188755,0.14893617021276595,1.0
0.8875502008032129,0.16129032258064516,0.7142857142857143
0.8473895582329317,0.13953488372093023,0.8571428571428571
0.8514056224899599,0.14285714285714285,0.8571428571428571
0.8313253012048193,0.1111111111111111,0.7142857142857143
0.8473895582329317,0.13953488372093023,0.8571428571428571
0.8514056224899599,0.14285714285714285,0.8571428571428571
0.8835341365461847,0.10714285714285714,0.42857142857142855
0.8554216867469879,0.14634146341463414,0.8571428571428571
0.8835341365461847,0.19444444444444445,1.0
0.8433734939759037,0.15217391304347827,1.0
0.8353413654618473,0.13043478260869565,0.8571428571428571
0.8232931726907631,0.12244897959183673,0.8571428571428571
0.8755020080321285,0.16666666666666666,0.8571428571428571
0.8714859437751004,0.14285714285714285,0.7142857142857143
0.8433734939759037,0.13636363636363635,0.8571428571428571
0.8594377510040161,0.1111111111111111,0.5714285714285714
0.8634538152610441,0.17073170731707318,1.0
0.8955823293172691,0.1724137931034483,0.7142857142857143
0.8835341365461847,0.17647058823529413,0.8571428571428571
0.8875502008032129,0.13793103448275862,0.5714285714285714
0.7911646586345381,0.07547169811320754,0.5714285714285714
0.8393574297188755,0.11627906976744186,0.7142857142857143
0.8192771084337349,0.12,0.8571428571428571
0.891566265060241,0.20588235294117646,1.0
0.8755020080321285,0.18421052631578946,1.0
0.8714859437751004,0.16216216216216217,0.8571428571428571
0.8514056224899599,0.125,0.7142857142857143
0.8674698795180723,0.15789473684210525,0.8571428571428571
0.8634538152610441,0.15384615384615385,0.8571428571428571
0.8433734939759037,0.13636363636363635,0.8571428571428571
0.8674698795180723,0.15789473684210525,0.8571428571428571
0.8353413654618473,0.13043478260869565,0.8571428571428571
0.8473895582329317,0.15555555555555556,1.0
0.8714859437751004,0.1794871794871795,1.0
0.8594377510040161,0.15,0.8571428571428571
0.8755020080321285,0.14705882352941177,0.7142857142857143
0.8755020080321285,0.16666666666666666,0.8571428571428571
0.8514056224899599,0.14285714285714285,0.8571428571428571
0.8032128514056225,0.1111111111111111,0.8571428571428571
0.8192771084337349,0.12,0.8571428571428571
0.8594377510040161,0.16666666666666666,1.0
0.8313253012048193,0.14285714285714285,1.0
0.8353413654618473,0.13043478260869565,0.8571428571428571
0.8313253012048193,0.09302325581395349,0.5714285714285714
0.8795180722891566,0.17142857142857143,0.8571428571428571
0.8514056224899599,0.125,0.7142857142857143
0.8433734939759037,0.15217391304347827,1.0
0.8393574297188755,0.14893617021276595,1.0
0.8835341365461847,0.13333333333333333,0.5714285714285714
0.8473895582329317,0.15555555555555556,1.0
0.8313253012048193,0.1276595744680851,0.8571428571428571
0.8554216867469879,0.16279069767441862,1.0
0.8473895582329317,0.15555555555555556,1.0
0.8714859437751004,0.1794871794871795,1.0
0.8273092369477911,0.125,0.8571428571428571
0.8634538152610441,0.13513513513513514,0.7142857142857143
0.8554216867469879,0.16279069767441862,1.0
0.8514056224899599,0.14285714285714285,0.8571428571428571
0.8875502008032129,0.16129032258064516,0.7142857142857143
0.8594377510040161,0.16666666666666666,1.0
0.7991967871485943,0.12280701754385964,1.0
0.8634538152610441,0.17073170731707318,1.0
0.8353413654618473,0.13043478260869565,0.8571428571428571
0.8192771084337349,0.1346153846153846,1.0
0.8714859437751004,0.16216216216216217,0.8571428571428571
0.8594377510040161,0.15,0.8571428571428571
0.8674698795180723,0.15789473684210525,0.8571428571428571
0.8594377510040161,0.1111111111111111,0.5714285714285714
0.8514056224899599,0.14285714285714285,0.8571428571428571
0.8514056224899599,0.125,0.7142857142857143
0.8714859437751004,0.16216216216216217,0.8571428571428571
0.8353413654618473,0.14583333333333334,1.0
0.8674698795180723,0.15789473684210525,0.8571428571428571
0.8313253012048193,0.1111111111111111,0.7142857142857143
0.8554216867469879,0.14634146341463414,0.8571428571428571
0.8634538152610441,0.17073170731707318,1.0
0.8313253012048193,0.14285714285714285,1.0
0.8755020080321285,0.125,0.5714285714285714
0.8433734939759037,0.13636363636363635,0.8571428571428571
0.8473895582329317,0.13953488372093023,0.8571428571428571
0.8674698795180723,0.175,1.0
0.8393574297188755,0.14893617021276595,1.0
0.8674698795180723,0.1388888888888889,0.7142857142857143
0.891566265060241,0.16666666666666666,0.7142857142857143
0.8554216867469879,0.16279069767441862,1.0
0.8313253012048193,0.14285714285714285,1.0
0.891566265060241,0.20588235294117646,1.0
0.8634538152610441,0.17073170731707318,1.0
0.8755020080321285,0.14705882352941177,0.7142857142857143
0.8433734939759037,0.13636363636363635,0.8571428571428571
0.8514056224899599,0.14285714285714285,0.8571428571428571
0.8514056224899599,0.14285714285714285,0.8571428571428571
0.8835341365461847,0.17647058823529413,0.8571428571428571
0.8634538152610441,0.15384615384615385,0.8571428571428571
0.8433734939759037,0.13636363636363635,0.8571428571428571
0.8514056224899599,0.1590909090909091,1.0
0.8755020080321285,0.18421052631578946,1.0
0.8674698795180723,0.175,1.0
0.8554216867469879,0.14634146341463414,0.8571428571428571
0.8072289156626506,0.09803921568627451,0.7142857142857143
0.7751004016064257,0.0847457627118644,0.7142857142857143
0.8755020080321285,0.125,0.5714285714285714
0.8795180722891566,0.17142857142857143,0.8571428571428571
0.8554216867469879,0.16279069767441862,1.0
0.8714859437751004,0.16216216216216217,0.8571428571428571
0.8875502008032129,0.18181818181818182,0.8571428571428571
0.8674698795180723,0.175,1.0
0.8554216867469879,0.1282051282051282,0.7142857142857143
0.8634538152610441,0.13513513513513514,0.7142857142857143
0.8232931726907631,0.08888888888888889,0.5714285714285714
0.8473895582329317,0.10256410256410256,0.5714285714285714
0.8674698795180723,0.175,1.0
0.8514056224899599,0.14285714285714285,0.8571428571428571
0.8835341365461847,0.19444444444444445,1.0
0.8313253012048193,0.1111111111111111,0.7142857142857143
0.8473895582329317,0.12195121951219512,0.7142857142857143
0.8514056224899599,0.125,0.7142857142857143
0.8875502008032129,0.2,1.0
0.8514056224899599,0.1590909090909091,1.0
0.8634538152610441,0.15384615384615385,0.8571428571428571
0.8594377510040161,0.15,0.8571428571428571
0.8594377510040161,0.13157894736842105,0.7142857142857143
0.8795180722891566,0.1891891891891892,1.0
0.8353413654618473,0.13043478260869565,0.8571428571428571
0.8514056224899599,0.10526315789473684,0.5714285714285714
0.8433734939759037,0.15217391304347827,1.0
0.8714859437751004,0.14285714285714285,0.7142857142857143
0.8232931726907631,0.13725490196078433,1.0
0.8313253012048193,0.14285714285714285,1.0
0.8875502008032129,0.16129032258064516,0.7142857142857143
0.8353413654618473,0.13043478260869565,0.8571428571428571
0.8393574297188755,0.0975609756097561,0.5714285714285714
0.8835341365461847,0.17647058823529413,0.8571428571428571
0.8634538152610441,0.09090909090909091,0.42857142857142855
0.8875502008032129,0.13793103448275862,0.5714285714285714
0.8674698795180723,0.175,1.0
0.8433734939759037,0.1,0.5714285714285714
0.8714859437751004,0.16216216216216217,0.8571428571428571
0.8514056224899599,0.14285714285714285,0.8571428571428571
0.8433734939759037,0.15217391304347827,1.0
0.8433734939759037,0.13636363636363635,0.8571428571428571
0.8714859437751004,0.16216216216216217,0.8571428571428571
0.8232931726907631,0.13725490196078433,1.0
0.8835341365461847,0.13333333333333333,0.5714285714285714
0.8192771084337349,0.12,0.8571428571428571
0.8714859437751004,0.16216216216216217,0.8571428571428571
0.8313253012048193,0.1111111111111111,0.7142857142857143
0.8795180722891566,0.07407407407407407,0.2857142857142857
0.8634538152610441,0.15384615384615385,0.8571428571428571
0.8634538152610441,0.11428571428571428,0.5714285714285714
0.8152610441767069,0.1320754716981132,1.0
0.8835341365461847,0.17647058823529413,0.8571428571428571
0.8755020080321285,0.16666666666666666,0.8571428571428571
0.8192771084337349,0.1346153846153846,1.0
0.8433734939759037,0.13636363636363635,0.8571428571428571
0.8634538152610441,0.15384615384615385,0.8571428571428571
0.8514056224899599,0.14285714285714285,0.8571428571428571
0.8433734939759037,0.11904761904761904,0.7142857142857143
0.8393574297188755,0.13333333333333333,0.8571428571428571
0.8634538152610441,0.17073170731707318,1.0
0.8634538152610441,0.17073170731707318,1.0
0.8473895582329317,0.12195121951219512,0.7142857142857143
0.8795180722891566,0.15151515151515152,0.7142857142857143
0.8032128514056225,0.1111111111111111,0.8571428571428571
0.8313253012048193,0.14285714285714285,1.0
0.8674698795180723,0.1388888888888889,0.7142857142857143
0.8795180722891566,0.15151515151515152,0.7142857142857143
0.8473895582329317,0.12195121951219512,0.7142857142857143
0.8353413654618473,0.13043478260869565,0.8571428571428571
0.8714859437751004,0.12121212121212122,0.5714285714285714
0.8554216867469879,0.16279069767441862,1.0
0.8554216867469879,0.10810810810810811,0.5714285714285714
0.8433734939759037,0.13636363636363635,0.8571428571428571
0.8835341365461847,0.17647058823529413,0.8571428571428571
0.8554216867469879,0.14634146341463414,0.8571428571428571
0.8433734939759037,0.13636363636363635,0.8571428571428571
0.8835341365461847,0.15625,0.7142857142857143
0.7911646586345381,0.10526315789473684,0.8571428571428571
